model,fpr,tpr
Logistic Regression,0.04738870597781141,0.1878700879239189
Logistic Regression,0.047544743863810135,0.1880495244930917
Logistic Regression,0.04893348104919874,0.19594473353669478
Logistic Regression,0.048980292414998364,0.19594473353669478
Logistic Regression,0.04913633030099708,0.19630360667504038
Logistic Regression,0.049151934089596956,0.19630360667504038
Logistic Regression,0.049214349243996446,0.19648304324421317
Logistic Regression,0.049417198495794776,0.19684191638255877
Logistic Regression,0.04949521743879414,0.19720078952090436
Logistic Regression,0.04951082122739401,0.19720078952090436
Logistic Regression,0.049604443958993244,0.19755966265924996
Logistic Regression,0.04965125532479286,0.19755966265924996
Logistic Regression,0.05050946369778582,0.19953346492015073
Logistic Regression,0.050540671274985564,0.19953346492015073
Logistic Regression,0.05057187885218531,0.19953346492015073
Logistic Regression,0.05066550158378454,0.19953346492015073
Logistic Regression,0.05080593568118339,0.19953346492015073
Logistic Regression,0.050837143258383136,0.19953346492015073
Logistic Regression,0.05088395462418275,0.19971290148932352
Logistic Regression,0.05088395462418275,0.19989233805849632
Logistic Regression,0.05094636977858224,0.20007177462766912
Logistic Regression,0.05097757735578198,0.20007177462766912
Logistic Regression,0.05105559629878134,0.2013278306118787
Logistic Regression,0.051086803875981086,0.2013278306118787
Logistic Regression,0.051086803875981086,0.2015072671810515
Logistic Regression,0.05110240766458096,0.2015072671810515
Logistic Regression,0.05132086070497917,0.2020455768885699
Logistic Regression,0.05136767207077878,0.20222501345774269
Logistic Regression,0.05224148423237162,0.20653149111788982
Logistic Regression,0.05225708802097149,0.20653149111788982
Logistic Regression,0.05228829559817123,0.20653149111788982
Logistic Regression,0.05231950317537098,0.20671092768706262
Logistic Regression,0.05241312590697021,0.20671092768706262
Logistic Regression,0.0527564092561674,0.2070698008254082
Logistic Regression,0.05277201304476727,0.2070698008254082
Logistic Regression,0.05280322062196701,0.2070698008254082
Logistic Regression,0.052881239564966376,0.2070698008254082
Logistic Regression,0.05291244714216612,0.2070698008254082
Logistic Regression,0.05303727745096509,0.2079669836712722
Logistic Regression,0.05308408881676471,0.2079669836712722
Logistic Regression,0.05311529639396446,0.2079669836712722
Logistic Regression,0.05406712749855665,0.21012022250134577
Logistic Regression,0.054191957807355626,0.21047909563969136
